Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen
44048	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44049	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44050	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44051	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44052	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44053	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44054	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44055	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44056	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44057	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44058	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44059	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44060	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44061	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44062	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44063	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44064	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211102.wav
44065	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44066	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44067	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44068	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44069	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44070	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44071	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44072	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44073	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44074	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44075	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44076	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44077	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44078	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44079	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44080	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44081	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44082	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44083	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44084	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44085	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44086	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44087	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44088	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44089	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44090	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44091	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211202.wav
44092	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44093	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44094	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44095	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44096	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44097	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44098	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44099	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44100	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44101	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44102	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44103	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44104	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44105	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44106	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44107	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44108	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44109	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44110	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44111	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44112	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44113	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44114	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44115	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44116	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44117	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44118	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211302.wav
44119	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44120	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44121	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44122	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44123	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44124	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44125	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44126	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44127	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44128	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44129	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44130	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44131	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44132	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44133	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44134	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44135	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44136	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44137	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44138	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44139	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44140	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44141	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44142	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44143	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44144	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44145	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211402.wav
44146	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44147	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44148	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44149	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44150	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44151	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44152	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44153	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44154	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44155	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44156	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44157	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44158	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44159	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44160	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44161	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44162	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44163	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44164	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44165	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44166	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44167	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44168	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44169	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44170	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44171	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44172	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211502.wav
44173	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44174	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44175	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44176	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44177	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44178	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44179	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44180	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44181	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44182	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44183	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44184	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44185	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44186	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44187	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44188	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44189	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44190	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44191	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44192	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44193	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44194	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44195	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44196	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44197	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44198	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44199	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211602.wav
44200	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44201	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44202	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44203	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44204	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44205	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44206	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44207	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44208	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44209	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44210	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44211	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44212	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44213	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44214	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44215	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44216	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44217	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44218	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44219	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44220	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44221	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44222	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44223	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44224	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44225	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44226	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211702.wav
44227	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44228	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44229	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44230	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44231	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44232	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44233	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44234	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44235	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44236	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44237	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44238	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44239	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44240	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44241	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44242	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44243	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44244	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44245	1	1	36.0	40.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44246	1	1	38.0	42.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44247	1	1	40.0	44.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44248	1	1	42.0	46.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44249	1	1	44.0	48.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44250	1	1	46.0	50.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44251	1	1	48.0	52.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44252	1	1	50.0	54.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44253	1	1	52.0	56.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211802.wav
44254	1	1	0.0	4.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44255	1	1	2.0	6.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44256	1	1	4.0	8.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44257	1	1	6.0	10.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44258	1	1	8.0	12.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44259	1	1	10.0	14.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44260	1	1	12.0	16.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44261	1	1	14.0	18.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44262	1	1	16.0	20.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44263	1	1	18.0	22.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44264	1	1	20.0	24.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44265	1	1	22.0	26.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44266	1	1	24.0	28.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44267	1	1	26.0	30.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44268	1	1	28.0	32.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44269	1	1	30.0	34.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44270	1	1	32.0	36.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
44271	1	1	34.0	38.0	0.0	8000.0	cluster_3	CANTERA1Tapy/CANTERA1TAPY_20250605_211902.wav
